PANTONE Matte
462	PANTONE 374 M	88.033	-27.466	51.935
463	PANTONE 375 M	80.968	-39.865	66.002
464	PANTONE 376 M	73.249	-35.334	63.895
465	PANTONE 377 M	59.513	-24.880	52.349
466	PANTONE 378 M	41.174	-11.182	29.759
467	PANTONE 379 M	91.596	-14.168	49.936
468	PANTONE 380 M	90.123	-16.967	58.839
469	PANTONE 381 M	86.796	-21.566	70.459
470	PANTONE 382 M	84.151	-24.105	72.442
471	PANTONE 383 M	69.858	-17.543	65.131
472	PANTONE 384 M	60.633	-13.051	56.507
473	PANTONE 385 M	51.189	-6.163	34.435
474	PANTONE 386 M	93.049	-12.776	52.181
475	PANTONE 387 M	90.738	-17.316	72.319
476	PANTONE 388 M	90.044	-19.111	75.232
477	PANTONE 389 M	87.124	-22.704	84.009
478	PANTONE 390 M	75.795	-18.906	79.788
479	PANTONE 391 M	62.534	-10.333	62.211
480	PANTONE 392 M	52.802	-6.864	48.593
481	PANTONE 393 M	93.779	-9.749	46.152
482	PANTONE 394 M	92.458	-12.643	68.445
483	PANTONE 395 M	91.302	-14.245	79.265
484	PANTONE 396 M	89.050	-16.120	88.357
485	PANTONE 397 M	75.697	-12.074	83.705
486	PANTONE 398 M	68.082	-8.674	75.281
487	PANTONE 399 M	61.402	-6.012	64.808
488	PANTONE 3935 M	93.877	-9.139	51.908
489	PANTONE 3945 M	92.583	-10.214	76.504
490	PANTONE 3955 M	90.069	-10.252	94.923
491	PANTONE 3965 M	87.552	-10.659	99.508
492	PANTONE 3975 M	70.443	-5.484	74.922
493	PANTONE 3985 M	61.286	-3.802	54.468
494	PANTONE 3995 M	44.476	-2.063	34.972
495	PANTONE 400 M	82.253	1.015	0.431
496	PANTONE 401 M	77.179	1.387	0.479
497	PANTONE 402 M	70.569	1.657	0.614
498	PANTONE 403 M	62.876	1.899	1.692
499	PANTONE 404 M	53.443	2.046	2.313
500	PANTONE 405 M	44.345	2.033	2.637
501	PANTONE Black M	26.033	1.557	2.567
502	PANTONE 406 M	82.018	2.424	-0.125
503	PANTONE 407 M	73.497	3.409	1.018
504	PANTONE 408 M	66.872	4.002	1.160
505	PANTONE 409 M	59.562	4.329	1.145
506	PANTONE 410 M	50.929	4.662	1.512
507	PANTONE 411 M	42.592	4.546	1.634
508	PANTONE 412 M	28.459	3.512	1.863
509	PANTONE 413 M	80.085	-0.841	1.400
510	PANTONE 414 M	74.160	-0.915	1.807
511	PANTONE 415 M	64.047	-1.167	2.534
512	PANTONE 416 M	57.209	-1.400	2.553
513	PANTONE 417 M	50.395	-1.330	2.467
514	PANTONE 418 M	43.919	-1.399	2.307
515	PANTONE 419 M	16.801	-1.007	1.134
516	PANTONE 420 M	87.026	0.083	-3.098
517	PANTONE 421 M	78.876	-0.004	-2.918
518	PANTONE 422 M	73.195	-0.007	-3.428
519	PANTONE 423 M	62.563	-0.186	-3.247
520	PANTONE 424 M	53.700	-0.233	-3.219
521	PANTONE 425 M	43.887	-0.182	-3.257
522	PANTONE 426 M	21.596	0.291	-1.929
